YdreFjord;UpperIndrefjord;NedreIndreFjord;Kattegat
17.61400702;14.808274;17.85681797;23.35007772
17.65983954;14.82633255;17.84449293;23.42377139
17.70567207;14.8443911;17.83216789;23.49746506
17.7515046;14.86244965;17.81984285;23.57115873
17.79733713;14.8805082;17.8075178;23.64485241
17.84316966;14.89856674;17.79519276;23.71854608
17.88900219;14.91662529;17.78286772;23.79223975
17.93483472;14.93468384;17.77054268;23.86593342
17.98066724;14.95274239;17.75821763;23.93962709
18.02649977;14.97080093;17.74589259;24.01332077
18.0723323;14.98885948;17.73356755;24.08701444
18.11816483;15.00691803;17.72124251;24.16070811
18.16399736;15.00328465;17.70891746;24.23440178
18.20982989;14.99965127;17.69659242;24.30809545
18.25566241;14.99601789;17.68426738;24.38178913
18.30149494;14.99238452;17.67194234;24.4554828
18.34732747;14.98875114;17.65961729;24.52917647
18.39316;14.98511776;17.64729225;24.53045579
18.37618844;14.98148438;17.63496721;24.53173511
18.35921688;14.9828089;17.65055598;24.53301443
18.34224532;14.98413342;17.66614475;24.53429375
18.32527375;14.98545794;17.68173352;24.53557307
18.30830219;14.98678246;17.69732229;24.53685239
18.29133063;14.98810698;17.71291106;24.53813172
18.27435907;14.9894315;17.72849983;24.53941104
18.25738751;14.99075601;17.74408859;24.54069036
18.24041595;14.99208053;17.75967736;24.54196968
18.22344439;14.99340505;17.77526613;24.543249
18.20647282;14.99472957;17.7908549;24.54452832
18.18950126;14.99605409;17.80644367;24.54580764
18.1725297;14.99737861;17.82203244;24.54708696
18.15555814;14.99870313;17.83762121;24.5335221
18.04201827;14.99872434;17.8161897;24.51995724
17.92847841;14.99874554;17.79475818;24.50639238
17.81493854;14.99876675;17.77332667;24.49282752
17.70139867;14.99878795;17.75189515;24.47926265
17.5878588;14.99880916;17.73046364;24.46569779
17.47431894;14.99883036;17.70903212;24.45213293
17.36077907;14.99885157;17.68760061;24.43856807
17.2472392;14.99887277;17.66616909;24.42500321
17.13369934;14.99889398;17.64473758;24.41143835
17.02015947;14.99891518;17.62330606;24.39787349
16.9066196;14.99893639;17.60187455;24.38430863
16.79307973;14.99895759;17.58044303;24.37074376
16.67953987;14.9989788;17.55901152;24.3571789
16.566;14.999;17.53758;24.34361404
16.60367208;15.06295647;17.60888273;24.33004918
16.64134416;15.12691295;17.68018545;24.56779871
16.67901624;15.19086942;17.75148818;24.80554823
16.71668831;15.25482589;17.82279091;25.04329776
16.75436039;15.31878237;17.89409364;25.28104728
16.79203247;15.38273884;17.96539636;25.51879681
16.82970455;15.44669532;18.03669909;25.75654633
16.83892033;15.51065179;18.10800182;25.99429586
16.8481361;15.57460826;18.17930454;26.23204538
16.85735188;15.63856474;18.25060727;26.46979491
16.86656765;15.70252121;18.32191;26.70754443
16.87578343;15.76647768;18.39321273;26.94529396
16.8849992;15.83043416;18.46451545;27.18304348
16.89421498;15.89439063;18.53581818;27.18899307
16.90343075;15.90702233;18.54292654;27.19494266
16.91264653;15.91965402;18.5500349;27.20089225
16.9218623;15.93228572;18.55714326;27.20684184
16.93107808;15.94491741;18.56425162;27.21279143
16.94029385;15.95754911;18.57135998;27.21874101
16.94950963;15.97018081;18.57846834;27.2246906
16.9587254;15.9828125;18.5855767;27.23064019
16.96794118;15.9954442;18.59268506;27.23658978
16.93731889;16.0080759;18.59979342;27.24253937
16.90669661;16.02070759;18.60690178;27.24848896
16.87607432;16.03333929;18.61401015;27.25443855
16.84545203;16.04597098;18.62111851;27.26038814
16.81482975;16.05860268;18.62822687;27.26633773
16.78420746;16.07123438;18.63533523;27.27228732
16.75358518;16.08386607;18.64244359;27.2782369
16.72296289;16.09649777;18.64955195;27.28418649
16.6923406;16.10912947;18.65666031;27.29013608
16.66171832;16.12176116;18.66376867;27.29608567
16.63109603;16.13439286;18.67087703;27.30203526
16.60047374;16.14702455;18.67798539;27.30798485
16.56985146;16.15965625;18.68509375;27.26502624
16.53922917;16.1662395;18.6883806;27.22206763
16.53930944;16.17282274;18.69166744;27.17910903
16.53938971;16.17940599;18.69495429;27.13615042
16.53946999;16.18598923;18.69824114;27.09319181
16.53955026;16.19257248;18.70152799;27.0502332
16.53963053;16.19915573;18.70481483;27.0072746
16.5397108;16.20573897;18.70810168;26.96431599
16.53979108;16.21232222;18.71138853;26.92135738
16.53987135;16.21890546;18.71467537;26.87839877
16.53995162;16.22548871;18.71796222;26.83544017
16.54003189;16.23207195;18.72124907;26.79248156
16.54011217;16.2386552;18.72453591;26.74952295
16.54019244;16.24523845;18.72782276;26.70656434
16.54027271;16.25182169;18.73110961;26.66360574
16.54035298;16.25840494;18.73439646;26.62064713
16.54043326;16.26498818;18.7376833;26.57768852
16.54051353;16.27157143;18.74097015;26.68753426
16.5405938;16.25381007;18.7402926;26.79738
16.54067407;16.23604872;18.73961504;26.90722574
16.54075435;16.21828736;18.73893749;27.01707148
16.54083462;16.20052601;18.73825993;27.12691722
16.54091489;16.18276465;18.73758238;27.23676296
16.74840614;16.1650033;18.73690482;27.3466087
16.9558974;16.14724194;18.73622727;27.33568028
17.16338865;16.14368353;18.7334642;27.32475185
17.37087991;16.14012511;18.73070114;27.31382343
17.57837116;16.1365667;18.72793807;27.302895
17.78586242;16.13300828;18.725175;27.29196658
17.99335367;16.12944987;18.72241193;27.28103815
18.20084492;16.12589145;18.71964887;27.27010973
18.40833618;16.12233304;18.7168858;27.2591813
18.61582743;16.11877462;18.71412273;27.24825288
18.82331869;16.11521621;18.71135967;27.23732446
19.03080994;16.1116578;18.7085966;27.22639603
19.2383012;16.10809938;18.70583353;27.21546761
19.44579245;16.10454097;18.70307046;27.20453918
19.39112781;16.10098255;18.7003074;27.19361076
19.33646318;16.09742414;18.69754433;27.18268233
19.28179854;16.09386572;18.69478126;27.17175391
19.2271339;16.09030731;18.69201819;27.16082548
19.17246927;16.08674889;18.68925513;27.14989706
19.11780463;16.08319048;18.68649206;27.1725419
19.06313999;16.08747049;18.69363198;27.19518674
19.00847535;16.0917505;18.70077191;27.21783159
18.95381072;16.09603051;18.70791183;27.24047643
18.89914608;16.10031052;18.71505175;27.26312127
18.84448144;16.10459053;18.72219168;27.28576611
18.78981681;16.10887054;18.7293316;27.30841095
18.73515217;16.11315055;18.73647152;27.33105579
18.60128399;16.11743056;18.74361145;27.35370064
18.46741581;16.12171057;18.75075137;27.37634548
18.33354764;16.12599058;18.75789129;27.39899032
18.19967946;16.13027059;18.76503122;27.42163516
18.06581128;16.1345506;18.77217114;27.44428
17.9319431;16.13883061;18.77931106;27.46692484
17.79807492;16.14311062;18.78645099;27.48956969
17.66420674;16.14739063;18.79359091;27.51221453
17.53033857;16.14210219;18.79945209;27.53485937
17.39647039;16.13681374;18.80531327;27.56570389
17.26260221;16.1315253;18.81117445;27.5965484
17.12873403;16.12623686;18.81703563;27.62739292
16.99486585;16.12094842;18.82289681;27.65823743
16.86099767;16.11565997;18.82875799;27.68908195
16.7271295;16.11037153;18.83461917;27.71992646
16.59326132;16.10508309;18.84048035;27.75077098
16.45939314;16.09979464;18.84634153;27.7816155
16.32552496;16.0945062;18.85220271;27.81246001
16.19165678;16.08921776;18.85806388;27.84330453
16.0577886;16.08392932;18.86392506;27.87414904
15.92392043;16.07864087;18.86978624;27.90499356
15.79005225;16.07335243;18.87564742;27.93583807
15.65618407;16.06806399;18.8815086;27.96668259
15.52231589;16.06277554;18.88736978;27.99752711
15.38844771;16.0574871;18.89323096;28.02837162
15.25457953;16.05219866;18.89909214;28.05921614
15.12071136;16.04691022;18.90495332;28.09006065
14.98684318;16.04162177;18.9108145;28.12090517
14.852975;16.03633333;18.91667568;28.15174968
15.00666046;16.08778412;18.95559662;28.1825942
15.16034591;16.1392349;18.99451756;28.35713989
15.31403137;16.19068569;19.0334385;28.53168558
15.46771683;16.24213647;19.07235944;28.70623126
15.62140228;16.29358726;19.11128038;28.88077695
15.77508774;16.34503805;19.15020132;29.05532264
15.9287732;16.39648883;19.18912225;29.22986833
16.08245866;16.44793962;19.22804319;29.40441402
16.23614411;16.49939041;19.26696413;29.57895971
16.38982957;16.55084119;19.30588507;29.75350539
16.54351503;16.60229198;19.34480601;29.92805108
16.69720048;16.65374276;19.38372695;30.10259677
16.85088594;16.70519355;19.42264789;29.77365618
17.0045714;16.68534249;19.41622273;29.4447156
17.15825685;16.66549143;19.40979757;29.11577501
17.31194231;16.64564037;19.40337241;28.78683443
17.38288123;16.6257893;19.39694725;28.45789384
17.45382014;16.60593824;19.39052209;28.12895326
17.52475906;16.58608718;19.38409693;27.80001267
17.59569797;16.56623612;19.37767177;27.47107208
17.66663689;16.54638506;19.37124661;27.1421315
17.73757581;16.526534;19.36482145;26.81319091
17.80851472;16.50668294;19.35839629;26.48425033
17.87945364;16.48683187;19.35197113;26.15530974
17.95039255;16.46698081;19.34554597;25.82636916
18.02133147;16.44712975;19.33912081;25.49742857
18.09227038;16.42727869;19.33269565;25.66919943
18.1632093;16.43627466;19.32416835;25.84097029
18.02588753;16.44527062;19.31564105;26.01274115
17.88856576;16.45426659;19.30711375;26.184512
17.751244;16.46326256;19.29858644;26.35628286
17.61392223;16.47225852;19.29005914;26.52805372
17.47660046;16.48125449;19.28153184;26.69982458
17.33927869;16.49025046;19.27300454;26.87159544
17.20195693;16.49924642;19.26447724;27.0433663
17.06463516;16.50824239;19.25594994;27.21513716
16.92731339;16.51723835;19.24742264;27.38690801
16.78999162;16.52623432;19.23889533;27.55867887
16.65266985;16.53523029;19.23036803;27.73044973
16.51534809;16.54422625;19.22184073;27.90222059
16.37802632;16.55322222;19.21331343;27.77031281
16.24070455;16.56547018;19.2036821;27.63840502
16.18427719;16.57771815;19.19405078;27.50649724
16.12784984;16.58996611;19.18441945;27.37458946
16.07142248;16.60221407;19.17478812;27.24268167
16.01499513;16.61446204;19.1651568;27.11077389
15.95856777;16.62671;19.15552547;26.97886611
15.90214042;16.63895797;19.14589414;26.84695832
15.84571306;16.65120593;19.13626282;26.71505054
15.7892857;16.66345389;19.12663149;26.58314276
15.73285835;16.67570186;19.11700016;26.45123497
15.67643099;16.68794982;19.10736884;26.31932719
15.62000364;16.70019778;19.09773751;26.18741941
15.56357628;16.71244575;19.08810618;26.05551162
15.50714892;16.72469371;19.07847485;25.92360384
15.45072157;16.73694167;19.06884353;25.79169606
15.39429421;16.74918964;19.0592122;25.65978827
15.33786686;16.7614376;19.04958087;25.52788049
15.2814395;16.77368557;19.03994955;25.39597271
15.22501215;16.78593353;19.03031822;25.26406492
15.16858479;16.79818149;19.02068689;25.13215714
15.11215743;16.81042946;19.01105557;25.18503096
15.05573008;16.82267742;19.00142424;25.23790478
14.99930272;16.81518541;18.98800233;25.2907786
14.94287537;16.80769339;18.97458042;25.34365242
14.88644801;16.80020138;18.96115851;25.39652624
14.83002065;16.79270937;18.94773659;25.44940006
14.7735933;16.78521735;18.93431468;25.50227388
14.71716594;16.77772534;18.92089277;25.5551477
14.66073859;16.77023333;18.90747086;25.60802152
14.60431123;16.76274132;18.89404895;25.66089534
14.54788388;16.7552493;18.88062704;25.71376916
14.49145652;16.74775729;18.86720512;25.76664298
14.49370894;16.74026528;18.85378321;25.8195168
14.49596135;16.73277326;18.8403613;25.87239062
14.49821377;16.72528125;18.82693939;25.90813483
14.50046618;16.71491439;18.82395012;25.94387903
14.5027186;16.70454752;18.82096084;25.97962324
14.50497101;16.69418066;18.81797157;26.01536745
14.50722343;16.6838138;18.81498229;26.05111166
14.50947584;16.67344693;18.81199302;26.08685586
14.51172826;16.66308007;18.80900374;26.12260007
14.51398068;16.65271321;18.80601447;26.15834428
14.51623309;16.64234634;18.8030252;26.19408848
14.51848551;16.63197948;18.80003592;26.22983269
14.52073792;16.62161261;18.79704665;26.2655769
14.52299034;16.61124575;18.79405737;26.30132111
14.52524275;16.60087889;18.7910681;26.33706531
14.52749517;16.59051202;18.78807882;26.37280952
14.52974758;16.58014516;18.78508955;26.07445153
14.532;16.56667943;18.77267897;25.77609354
14.53805775;16.5532137;18.76026838;25.47773555
14.5441155;16.53974796;18.7478578;25.17937756
14.55017325;16.52628223;18.73544722;24.88101957
14.55623101;16.5128165;18.72303664;24.58266158
14.56228876;16.49935077;18.71062605;24.28430359
14.56834651;16.48588504;18.69821547;23.9859456
14.57440426;16.47241931;18.68580489;23.68758761
14.73221269;16.45895357;18.67339431;23.38922962
14.89002111;16.44548784;18.66098372;23.09087163
15.04782954;16.43202211;18.64857314;22.79251365
15.20563796;16.41855638;18.63616256;22.49415566
15.36344639;16.40509065;18.62375198;22.19579767
15.52125481;16.39162492;18.61134139;21.89743968
15.67906324;16.37815918;18.59893081;21.59908169
15.83687167;16.36469345;18.58652023;21.3007237
15.99468009;16.35122772;18.57410965;21.00236571
16.15248852;16.33776199;18.56169906;20.70400772
16.31029694;16.32429626;18.54928848;20.40564973
16.46810537;16.31083053;18.5368779;20.10729174
16.62591379;16.29736479;18.52446732;19.80893375
16.78372222;16.28389906;18.51205673;19.51057576
16.83178613;16.27043333;18.49964615;19.77693521
16.87985005;16.25912992;18.49544369;20.04329466
16.92791396;16.24782651;18.49124124;20.3096541
16.97597788;16.23652309;18.48703878;20.57601355
17.02404179;16.22521968;18.48283632;20.842373
17.07210571;16.21391627;18.47863387;21.10873245
17.12016962;16.20261286;18.47443141;21.37509189
17.16823353;16.19130944;18.47022895;21.64145134
17.21629745;16.18000603;18.46602649;21.90781079
17.26436136;16.16870262;18.46182404;22.17417024
17.31242528;16.15739921;18.45762158;22.44052968
17.36048919;16.14609579;18.45341912;22.70688913
17.40855311;16.13479238;18.44921667;22.97324858
17.45661702;16.12348897;18.44501421;23.23960803
17.37891723;16.11218556;18.44081175;23.50596747
17.30121745;16.10088214;18.4366093;23.77232692
17.22351766;16.08957873;18.43240684;24.03868637
17.14581787;16.07827532;18.42820438;24.30504582
17.06811808;16.06697191;18.42400192;24.57140526
16.9904183;16.05566849;18.41979947;24.83776471
16.91271851;16.04436508;18.41559701;24.67499819
16.83501872;15.90078388;18.32243398;24.51223168
16.75731894;15.75720269;18.22927095;24.34946516
16.67961915;15.61362149;18.13610792;24.18669865
16.60191936;15.47004029;18.04294489;24.02393213
16.52421957;15.3264591;17.94978186;23.86116561
16.44651979;15.1828779;17.85661883;23.6983991
16.36882;15.0392967;17.76345579;23.53563258
16.50781381;14.8957155;17.67029276;23.37286606
16.64680762;14.75213431;17.57712973;23.21009955
16.78580143;14.60855311;17.4839667;23.04733303
16.92479524;14.46497191;17.39080367;22.88456652
17.06378905;14.32139072;17.29764064;22.7218
17.20278286;14.17780952;17.20447761;22.65955055
17.34177667;14.29083446;17.28076759;22.5973011
17.48077047;14.40385941;17.35705757;22.53505165
17.61976428;14.51688435;17.43334755;22.4728022
17.75875809;14.62990929;17.50963752;22.41055275
17.8977519;14.74293424;17.5859275;22.3483033
18.03674571;14.85595918;17.66221748;22.28605385
18.17573952;14.96898413;17.73850746;22.22380439
18.31473333;15.08200907;17.81479744;22.16155494
18.32347405;15.19503401;17.89108742;22.09930549
18.33221477;15.30805896;17.9673774;22.03705604
18.34095549;15.4210839;18.04366737;21.97480659
18.34969621;15.53410884;18.11995735;21.91255714
18.35843693;15.64713379;18.19624733;21.85030769
18.36717765;15.76015873;18.27253731;21.80875781
18.37591837;15.75537456;18.25794871;21.76720793
18.35650851;15.75059039;18.24336011;21.72565805
18.33709865;15.74580622;18.2287715;21.68410817
18.31768879;15.74102204;18.2141829;21.64255829
18.29827893;15.73623787;18.1995943;21.60100841
18.27886907;15.7314537;18.1850057;21.55945854
18.25945921;15.72666953;18.1704171;21.51790866
18.24004936;15.72188536;18.15582849;21.47635878
18.2206395;15.71710119;18.14123989;21.4348089
18.20122964;15.71231702;18.12665129;21.39325902
18.18181978;15.70753284;18.11206269;21.35170914
18.16240992;15.70274867;18.09747408;21.31015926
18.14300006;15.6979645;18.08288548;21.26860938
18.1235902;15.69318033;18.06829688;21.70478498
18.10418034;15.72262647;18.09407567;22.14096058
18.08477048;15.7520726;18.11985447;22.57713618
18.06536062;15.78151874;18.14563326;23.01331179
18.04595076;15.81096487;18.17141206;23.44948739
18.0265409;15.84041101;18.19719085;23.88566299
18.00713104;15.86985714;18.22296965;24.32183859
17.98772118;15.89930328;18.24874844;24.75801419
17.96831133;15.92874942;18.27452723;25.19418979
17.94890147;15.95819555;18.30030603;25.63036539
17.92949161;15.98764169;18.32608482;26.066541
17.91008175;16.01708782;18.35186362;26.5027166
17.89067189;16.04653396;18.37764241;26.9388922
17.87126203;16.07598009;18.40342121;27.3750678
17.85185217;16.10542623;18.4292;26.97976209
17.83244231;16.1131123;18.42143125;26.58445638
17.91667949;16.12079838;18.4136625;26.18915067
18.00091667;16.12848445;18.40589375;25.79384497
18.08515385;16.13617052;18.398125;25.39853926
18.16939103;16.14385659;18.39035625;25.00323355
18.25362821;16.15154267;18.3825875;24.60792784
18.33786539;16.15922874;18.37481875;24.21262213
18.42210257;16.16691481;18.36705;23.81731642
18.50633974;16.17460089;18.35928125;23.42201071
18.59057692;16.18228696;18.3515125;23.02670501
18.6748141;16.18997303;18.34374375;22.6313993
18.75905128;16.1976591;18.335975;22.23609359
18.84328846;16.20534518;18.32820625;21.84078788
18.92752564;16.21303125;18.3204375;21.96161111
19.01176282;16.20446832;18.31662661;22.08243434
19.096;16.19590539;18.31281573;22.20325758
18.95846612;16.18734246;18.30900484;22.32408081
18.82093223;16.17877953;18.30519395;22.44490404
18.68339835;16.1702166;18.30138306;22.56572727
18.54586447;16.16165367;18.29757218;22.6865505
18.40833059;16.15309074;18.29376129;22.80737374
18.2707967;16.14452781;18.2899504;22.92819697
18.13326282;16.13596488;18.28613951;23.0490202
17.99572894;16.12740195;18.28232863;23.16984343
17.85819505;16.11883902;18.27851774;23.29066666
17.72066117;16.11027609;18.27470685;23.4114899
17.58312729;16.10171316;18.27089596;23.53231313
17.44559341;16.09315023;18.26708508;23.65313636
17.30805952;16.0845873;18.26327419;23.95351293
17.17052564;16.09151855;18.26048122;24.2538895
17.03299176;16.0984498;18.25768824;24.55426607
16.89545787;16.10538105;18.25489527;24.85464263
16.75792399;16.1123123;18.25210229;25.1550192
16.62039011;16.11924355;18.24930932;25.45539577
16.48285623;16.1261748;18.24651634;25.75577234
16.34532234;16.13310605;18.24372337;26.05614891
16.20778846;16.1400373;18.24093039;26.35652548
16.20345389;16.14696855;18.23813742;26.65690204
16.19911932;16.1538998;18.23534444;26.95727861
16.19478474;16.16083105;18.23255147;27.25765518
16.19045017;16.1677623;18.22975849;27.55803175
16.1861156;16.17469355;18.22696552;27.33659761
16.18178103;16.19232088;18.24297374;27.11516348
16.17744645;16.20994821;18.25898197;26.89372934
16.17311188;16.22757554;18.27499019;26.67229521
16.16877731;16.24520288;18.29099841;26.45086107
16.16444274;16.26283021;18.30700664;26.22942694
16.16010816;16.28045754;18.32301486;26.0079928
16.15577359;16.29808487;18.33902309;25.78655866
16.15143902;16.3157122;18.35503131;25.56512453
16.30770318;16.33333953;18.37103953;25.34369039
16.46396734;16.35096686;18.38704776;25.12225626
16.6202315;16.3685942;18.40305598;24.90082212
16.77649566;16.38622153;18.4190642;24.67938799
16.93275982;16.40384886;18.43507243;24.45795385
17.08902398;16.42147619;18.45108065;24.54783438
17.24528814;16.42331746;18.46257561;24.6377149
17.40155229;16.42515873;18.47407057;24.72759543
17.55781645;16.427;18.48556553;24.81747596
17.71408061;16.42884127;18.49706049;24.90735649
17.87034477;16.43068254;18.50855545;24.99723701
18.02660893;16.43252381;18.52005041;25.08711754
18.18287309;16.43436508;18.53154537;25.17699807
18.33913725;16.43620635;18.54304033;25.2668786
18.64601344;16.43804762;18.55453528;25.35675912
18.95288962;16.43988889;18.56603024;25.44663965
19.25976581;16.44173016;18.5775252;25.53652018
19.56664199;16.44357143;18.58902016;25.62640071
19.87351818;16.4454127;18.60051512;25.71628123
20.18039436;16.44725397;18.61201008;25.80616176
20.48727055;16.44909524;18.62350504;25.81062484
20.79414674;16.45093651;18.635;25.81508792
21.10102292;16.45228572;18.62115301;25.819551
21.40789911;16.45363492;18.60730601;25.82401409
21.71477529;16.45498413;18.59345902;25.82847717
22.02165148;16.45633333;18.57961202;25.83294025
22.32852766;16.45768254;18.56576503;25.83740333
22.63540385;16.45903175;18.55191804;25.84186641
22.55796337;16.46038095;18.53807104;25.84632949
22.4805229;16.46173016;18.52422405;25.85079258
22.40308242;16.46307936;18.51037705;25.85525566
22.32564195;16.46442857;18.49653006;25.85971874
22.24820147;16.46577777;18.48268306;25.86418182
22.17076099;16.46712698;18.46883607;26.02006579
22.09332052;16.45251247;18.45380983;26.17594976
22.01588004;16.43789796;18.4387836;26.33183373
21.93843956;16.42328344;18.42375736;26.48771769
21.86099909;16.40866893;18.40873112;26.64360166
21.78355861;16.39405442;18.39370488;26.79948563
21.70611814;16.37943991;18.37867865;26.9553696
21.62867766;16.3648254;18.36365241;27.11125357
21.55123718;16.35021088;18.34862617;27.26713754
21.47379671;16.33559637;18.33359994;27.42302151
21.39635623;16.32098186;18.3185737;27.57890547
21.31891575;16.30636735;18.30354746;27.73478944
21.24147528;16.29175283;18.28852122;27.89067341
21.1640348;16.27713832;18.27349499;28.04655738
21.08659433;16.26252381;18.25846875;27.90132665
21.00915385;16.22730952;18.232496;27.75609592
20.87538598;16.19209524;18.20652325;27.61086518
20.7416181;16.15688095;18.1805505;27.46563445
20.60785023;16.12166667;18.15457775;27.32040372
20.47408236;16.08645238;18.128605;27.17517299
20.34031448;16.0512381;18.10263225;27.02994226
20.20654661;16.01602381;18.0766595;26.88471153
20.07277874;15.98080953;18.05068676;26.73948079
19.93901086;15.94559524;18.02471401;26.59425006
19.80524299;15.91038095;17.99874126;26.44901933
19.67147511;15.87516667;17.97276851;26.3037886
19.53770724;15.83995238;17.94679576;26.15855787
19.40393937;15.8047381;17.92082301;26.01332713
19.27017149;15.76952381;17.89485026;25.8680964
19.13640362;15.73430953;17.86887751;25.72286567
19.00263575;15.69909524;17.84290476;25.5926518
18.86886787;15.67311075;17.82964472;25.46243792
18.7351;15.64712626;17.81638467;25.33222405
18.49272711;15.62114177;17.80312463;25.20201017
18.25035423;15.59515728;17.78986459;25.0717963
18.00798134;15.56917279;17.77660454;24.94158242
17.76560846;15.5431883;17.7633445;24.81136855
17.52323557;15.51720382;17.75008446;24.68115468
17.28086269;15.49121933;17.73682441;24.5509408
17.0384898;15.46523484;17.72356437;24.42072693
17.19464236;15.43925035;17.71030432;24.29051305
17.35079492;15.41326586;17.69704428;24.16029918
17.50694748;15.38728137;17.68378424;24.0300853
17.66310004;15.36129688;17.67052419;23.89987143
17.8192526;15.35158179;17.65726415;23.92360203
17.97540516;15.3418667;17.66626207;23.94733263
18.13155772;15.33215162;17.67525999;23.97106323
18.28771028;15.32243653;17.68425791;23.99479383
18.44386285;15.31272144;17.69325583;24.01852443
18.60001541;15.30300635;17.70225374;24.04225503
18.75616797;15.29329126;17.71125166;24.06598563
18.91232053;15.28357617;17.72024958;24.08971623
19.06847309;15.27386109;17.7292475;24.11344683
19.22462565;15.264146;17.73824542;24.13717743
19.38077821;15.25443091;17.74724334;24.16090803
19.53693077;15.24471582;17.75624126;24.18463863
19.69308333;15.23500073;17.76523918;24.20836923
19.67650326;15.22528564;17.7742371;24.32221399
19.6599232;15.21557056;17.78323502;24.43605874
19.64334313;15.20585547;17.79223293;24.5499035
19.62676307;15.19614038;17.80123085;24.66374825
19.610183;15.18642529;17.81022877;24.77759301
19.59360294;15.1767102;17.81922669;24.89143776
19.57702287;15.16699511;17.82822461;25.00528252
19.56044281;15.15728003;17.83722253;25.11912727
19.54386274;15.14756494;17.84622045;25.23297203
19.52728268;15.13784985;17.85521837;25.34681678
19.51070261;15.12813476;17.86421629;25.46066154
19.49412255;15.11841967;17.8732142;25.57450629
19.47754248;15.10870458;17.88221212;25.68835105
19.46096242;15.0989895;17.89121004;25.8021958
19.44438235;15.08927441;17.90020796;25.91604056
19.42780229;15.07955932;17.90920588;26.02988531
19.41122222;15.0965807;17.93894603;26.14373007
19.42780229;15.11360208;17.96868617;26.25757483
19.41122222;15.13062346;17.99842632;26.37141958
19.54386274;15.14764484;18.02816647;26.48526434
19.52728268;15.16466621;18.05790661;26.59910909
19.51070261;15.18168759;18.08764676;26.71295385
19.49412255;15.19870897;18.1173869;26.8267986
19.47754248;15.21573035;18.14712705;26.94064336
19.46096242;15.23275173;18.1768672;27.05448811
19.44438235;15.24977311;18.20660734;27.16833287
19.42780229;15.26679449;18.23634749;27.28217762
19.41122222;15.28381587;18.26608764;27.39602238
