GNS_YDRE;GNS_INDRE
5.885509133682836;6.992181721174074
5.904467908398922;6.95375780075396
5.921208827048404;6.875113717269904
5.930235592974383;6.741735984719309
5.936378617043802;6.754612408257228
5.9485807647263576;6.724887153960754
5.954378520693561;6.711640238426578
5.95574146399467;6.768292655437927
5.977048438673943;6.851643355963462
5.998959197641013;6.907480970888593
6.0182679431766815;6.936032108518276
6.037593793591987;6.966463400633098
6.056591526888661;6.9874651479877325
6.073850206881219;7.011955267901969
6.090855129753939;7.028591475133951
6.111598199285572;7.000706318420499
6.107865570048693;7.038248816497517
6.118147010750172;7.070412339746095
6.139093326983335;7.1274697628122805
6.157515669620595;7.163474624583479
6.183522855052507;7.177799283138415
6.20146340650696;7.2004615906860705
6.224570052272291;7.231373249336317
6.248856453063194;7.238572025490308
6.278228209224049;7.2493605319286045
6.290833230232421;7.254246888436815
6.312071268380354;7.264310429979767
6.329785076469172;7.270159778233944
6.3397792586661765;7.2489544871994065
6.354597037102693;7.297178767795183
6.382685447769515;7.264794320257796
6.349184627141038;7.114077438132672
6.275447733112755;7.113299352450195
6.221540156832902;7.121709327810812
6.252935078125456;7.192513857456035
6.311552660334218;7.253857738858425
6.362540231202401;7.294355306725456
6.394904177222861;7.3128078822920015
6.415254179619796;7.347748979751739
6.462180961290206;7.376859039690655
6.465127183021606;7.292475763948037
6.464860929808094;7.342097816391702
6.496373712179488;7.361392758364989
6.519184646741414;7.398519250818814
6.535452353416475;7.392218299325746
6.412099220735982;7.38154787496747
6.455700710994302;7.433959761572801
6.516988255173216;7.46944296695569
6.583017373777079;7.494154067364768
6.644230915172683;7.516020977137694
6.6913930175562095;7.542347469462615
6.7121230202196;7.547837370387731
6.725732793216795;7.553084041789314
6.739124008757543;7.553864452422645
6.743684993047904;7.570440806103903
6.764755116681362;7.560615477900895
6.741004837520864;7.432733618753971
6.7241874175522645;7.487778551664294
6.754999800405488;7.541394177462097
6.7569385645017395;7.56158446915882
6.72666744397448;7.548659213586381
6.729032746401618;7.5738109019209405
6.708011066102458;7.507154962223604
6.666783472852528;7.520701513513009
6.668613839462612;7.554887064732744
6.674905140091941;7.5782076413396355
6.700019713123945;7.587241146758641
6.715759299763298;7.599981464431385
6.723496507735343;7.621508793518713
6.725565564234072;7.619055196999494
6.73221082714437;7.5936925095308565
6.737618994259729;7.633014587461272
6.7436081166567154;7.644268806887033
6.744735954184795;7.6578606532736595
6.742148609606279;7.6594847822105026
6.740994676217399;7.663126964867875
6.737238245019511;7.66659383985374
6.7386568352201355;7.666867371561862
6.735177131807391;7.6837304858348885
6.708617659971714;7.684901272186583
6.677736440410793;7.688833179543381
6.641879207992652;7.685436158349686
6.614059913025464;7.694593088902465
6.5798023507052985;7.686845324264795
6.543932003056181;7.663152309726371
6.5080948292143965;7.67016379042514
6.445178279064696;7.645075919073488
6.328663573775664;7.702108501189001
6.2837777218912665;7.7783169501597165
6.1624479093022035;7.832273460706434
6.168133289170014;7.958530097037465
6.174228454716767;8.041981920201442
6.169090215704067;8.07748806452842
6.111344263810477;8.061296311729787
6.125577465112541;8.261169421142512
6.118059302013724;8.306510219385464
6.0976715288512136;8.356608697241676
6.075244718068505;8.401464061537622
6.0573422930363865;8.437881792326932
6.034464180553689;8.302215899071484
6.00138865481536;8.433331323018141
5.957434271105364;8.525673919722808
5.927119585497547;8.536607744186341
5.9038400846597145;8.4460140080676
5.879955255923273;8.181576953707385
5.85030497376732;8.532033572390299
5.576176163940931;7.558804961884502
5.38608134516374;8.988241105031328
5.338707010407643;9.021130482640807
5.261114835735725;9.119415211003464
5.347053817152204;9.082622477216365
5.398851734648189;9.131253250760661
5.414317047051845;9.023921344255628
5.416971601080966;8.884905595737825
5.385749296546325;8.726984052101814
5.350244787791246;8.606936136598645
5.309553664940747;8.523274731775922
5.270137130624844;8.367558838327787
5.222303763698794;8.217922693037371
5.178583755338903;8.072309631779616
5.136894515932778;7.98854107360803
5.099399443779472;7.876429230673699
5.044748024301;7.82409887492219
4.998894765020569;7.593752749918751
4.951635569726819;7.485798557753548
4.901620740009062;7.386554644871279
4.851188078450387;7.236136598816178
4.809938502047465;7.052707155028551
4.741826921919885;6.8844926769347135
4.679615793856112;6.797728103971437
4.657190402007612;6.483598139186474
4.574234339749415;6.4307527271994305
4.468116075732836;6.308596009204579
4.397387864015954;6.197906617892323
4.35972269224351;6.065698931498918
4.3096460680781865;5.956233678903283
4.273909792406335;5.689319083748198
4.207423060855863;5.592670258360584
4.144330195149167;5.456694602321047
4.093161685398555;5.394747597810302
4.0602011849769335;5.378967551946938
4.032465329236268;4.93555884587891
3.9577754568760435;4.834545526143659
4.011948987935079;4.854502604432834
4.067569105052291;4.9880131006897095
4.129760443937028;5.096048790239061
4.1941972599203785;5.157697016607082
4.268422139170513;5.169818699838289
4.325185803895607;5.251078495645102
4.392081737243587;5.308486419769135
4.475479522302844;5.238895240965347
4.521706677688841;5.275972416762614
4.578596323887688;5.383216580693416
4.6468361252998065;5.419639687880707
4.710625022631267;5.380734587888532
4.778070318000577;5.424308291273418
4.8394501951316045;5.394175948507186
4.864690576901485;5.4127848487997134
4.935656359561491;5.511722414552261
4.977925114251403;5.562087664674497
5.039039777300678;5.6563912415063795
5.122444779379335;5.72447392782885
5.207743556465558;5.788505220356236
5.273109804194268;5.848765890649238
5.356163715553828;5.896055124045772
5.378411425442819;5.8295114212028105
5.4293300552213095;5.928459791275156
5.4990419898811;5.985803860490758
5.468119557026844;6.0181411977810795
5.248226322905825;5.975131578334597
5.387697656194217;6.067818246663945
5.525067832211069;6.132542543344727
5.6592758803171455;6.191452763533936
5.773933926804679;6.226377986879072
5.814949803176083;6.2143558632164
5.796644298865785;5.130906198700919
5.430494352912989;5.419789621327513
5.520149225560604;5.8002665039626375
5.467299034893784;5.798048927343753
5.505430216523481;5.869257650672529
5.566941893337327;5.809662873316292
5.618435703356921;5.7523291932775775
5.651153909520718;5.816080130677542
5.637451706987395;5.803969597278166
5.648947335445222;5.818128515377088
5.700952323958456;5.828966228210195
5.74882495288774;5.804962638079446
5.78118421803991;5.828777998673665
5.801124488855828;5.85103156962856
5.840445618502624;5.7960221287237275
5.816798096840312;5.826264929681827
5.811483150076277;5.848568430352766
5.821360756163887;5.773183317633757
5.8276385123675185;5.736582207664463
5.835100599940174;5.7039007147885625
5.83880195954422;5.661894790491071
5.845072288028179;5.657738806330782
5.853602622289917;5.647695657763375
5.878117813520605;5.588175827084458
5.952772417252242;5.593293899419072
5.932943900804406;5.4903134652142365
5.816538661073681;5.259398084444771
5.819056151291248;5.240949245641826
5.788340918975977;5.308778282803135
5.763516603036134;5.382027357839728
5.792793131836143;5.584095231058122
5.833365362427945;5.741211153276033
5.863858124417178;5.720751537294813
5.8840942881610285;5.776731053445844
5.908762469644629;5.838340283234844
5.9308610929114725;5.869738292556762
5.808763669287089;5.648299239668603
5.8530079774894626;5.80236196268396
5.81895050705155;5.8881725957578634
5.871583515813111;5.940444894100174
5.890261828039947;6.05825031200176
5.905601736031577;6.142003189887848
5.921513794838573;6.243050794124726
5.932871835872135;6.407947723845294
5.9389809019918465;6.399835507933195
5.9025222816094125;6.351983736748278
5.885542987415046;6.384473794325208
5.893717379833141;6.466267188664895
5.880896869489881;6.438104872748552
5.808538227242535;6.036499170372151
5.826604802064319;6.295499199128632
5.7277981926730455;6.480202364023603
5.70998198021514;6.5996224370668894
5.771111346284016;6.6518859586707535
5.823883552636463;6.750269784016571
5.908311060721033;6.833789450590246
5.9397643878164255;6.878194088494995
5.9622859376285815;6.896650077044395
5.9733413502876225;6.975899567298802
5.9896141198179995;7.018776561869134
6.001229105481002;7.056383667852114
6.014304965968836;7.123986969180265
6.043451516312265;7.147267066630434
6.064561110090244;7.152347082574984
6.083009765317014;7.155965165281778
6.020791325269879;6.90252717874524
6.023251465385768;6.943251057382706
6.032473944372407;7.013243197321459
6.070346686977316;7.064489023021027
6.110985867653132;7.045771026477264
6.125428685072841;7.066759123733881
6.140374715705366;7.07241517217184
6.141313781921497;7.065768750531726
6.147394105134071;6.994112503233651
6.162697909831359;6.983463629292975
6.1911864238784515;7.047540210503324
6.228985570106362;7.065309758841678
6.192104088462141;6.7383243660257675
6.23984318772461;6.9302920551149825
6.210530856468159;6.995541933980038
6.2682684729444125;7.061095858599388
6.329527022525272;7.099965034999858
6.382297464575179;7.036007838501479
6.404122359779262;7.050172752847458
6.387067197343685;7.135996888497252
6.41947584360608;7.173841212956106
6.461015253833179;7.2543619828340455
6.507526400400302;7.296075168539265
6.5509731504031565;7.273808618691333
6.581567475482526;7.36938166153883
6.613097577947282;7.40715115344933
6.62782329952169;7.3973886837938005
6.627756614042871;7.370305452003816
6.583972261911612;7.283218431206403
6.56471525437936;7.349025204571835
6.570668443586379;7.350020395404707
6.568191412795647;7.268743026354977
6.510413760354542;7.192290240386351
6.466659932878892;7.125931963071634
6.469160054082994;7.029098260777434
6.331101037749585;6.920935705088057
6.291551203224088;6.880367646792817
6.308912193009972;6.862680196798413
6.317093733612555;6.788414731511304
6.292838993721491;6.698551259723514
6.243526614628033;6.563329779157039
6.187675143881228;6.511911700956955
6.153256743176082;6.460391294254724
6.123351874550222;6.388310486960622
6.066363636000442;6.275338008514698
5.987089132410286;6.1004476990564465
5.909720651400443;6.056806794154865
5.869827897046055;5.9767702736025
5.8089168462275245;5.876854143971172
5.790023496140235;5.878480629252401
5.803498298022421;5.820528175726651
5.741265506270412;5.636226430809225
5.654103889950349;5.412269969601606
5.568012307971284;5.425257457156487
5.485346608341986;5.259926909560478
5.533279976209562;5.185310627618752
5.509759562612645;5.413218514949668
5.505973592337498;5.580800804177154
5.621112499050945;5.736695683148831
5.738837694941129;5.883852240414177
5.81686369370736;6.335649820313814
5.826431110843581;6.09695013824412
5.785041259332059;6.063032781667021
5.824896030735283;6.178509144245691
5.883257076673549;6.278100071089912
5.9440265036031175;6.383908615808641
6.004520919718507;6.808439033780506
5.971481240841538;6.92926678051559
5.962781340261576;6.878651028972155
6.015205078541926;6.866889600041809
6.036806639554612;6.764763749248095
6.0347189627515325;6.713717724026541
6.036394073199917;6.712947371517995
6.04779951788829;6.730504346271317
6.062799454184615;6.746698409489762
6.016871709178901;6.6139322757288825
6.00144109055461;6.67131528318907
6.030911224655672;6.765443022042164
6.053399065484074;6.808231248458158
6.06756801142398;6.7717087789870085
6.043504910539978;6.766466517242526
6.031063659075031;6.816525649915171
6.066501372493713;6.884935332263772
6.104912587737291;6.904444966077045
6.028340905361928;6.914033456014423
6.054621893297336;7.046243716650165
6.112506654988212;7.130855238565761
6.144165598316831;7.208799110963138
6.1638333259632905;7.205662308157152
6.184865604949939;7.2014962483927425
6.205364150980759;7.21476869470215
6.218172242371295;7.194377882656232
6.231841509048967;7.186165933675624
6.244485036210949;7.161251068072885
6.27755220117423;7.043539732545315
6.242840496132559;7.091022839733264
6.237159364817924;7.117847071883178
6.247894416074316;7.118600975319552
6.258993966503471;7.050761898571658
6.241025420514604;7.025987422579704
6.234279121319055;7.057515907457086
6.21992106733262;7.020563847162164
6.220359974439813;7.022682036260268
6.24950638152125;7.069554131945719
6.2895170108378915;7.097047655828177
6.321430739554117;7.139296353028214
6.3490612418767345;7.158050240261469
6.370407066164876;7.18907412978715
6.395708611432494;7.227171022546593
6.428822953949306;7.24985415541593
6.483581799080661;7.272417038820399
6.478737908362262;7.282079593084583
6.490641934788964;7.288092792336793
6.513552605916008;7.298732564577152
6.531185413658877;7.32117064388272
6.539775435047664;7.35277549066581
6.551899565284913;7.313506273114435
6.571434706309651;7.313200200576226
6.561588492260952;7.300026573210912
6.554320118006124;7.305905863587314
6.540414106294563;7.344764085869819
6.533286888854801;7.270414376139817
6.472902600794391;7.048508968153424
6.441115427967644;7.0891198385628975
6.425219218050255;7.171839952005272
6.441041998689205;7.230337942457704
6.457778232701439;7.2587729776676
6.454915676807203;7.326654394545472
6.452061435384836;7.337760235534968
6.463695023731907;7.339324918400769
6.475825019014619;7.332217836018655
6.468307621649205;7.321227859135625
6.448097533686297;7.230551351762021
6.421382423418858;7.254820456084603
6.399965240971842;7.258954849851581
6.3697403648104105;7.257277346758086
6.351281950399681;7.267820990163787
6.347256569711728;7.278939054823818
6.358320464936599;7.291479638823216
6.369464565126245;7.2958803531000225
6.368545446148175;7.30403142108556
6.333552099569762;7.3143548396099884
6.3496271784985865;7.357366085349621
6.3494961180875285;7.347393615347284
6.330203876708247;7.25698545362399
6.15641034595673;6.975255491156201
6.09417465874603;6.970659420800662
6.045139159403335;7.022741128225914
6.049299212999985;7.072064955683354
6.033265792689815;7.078044203046535
6.014832096221813;7.0477024515102515
5.991313891805934;7.031364915420156
5.957795300994908;7.012370648720689
5.922672324258437;6.985264604187089
5.887373767719282;6.973624042859513
5.8454614157608455;6.930486781720477
5.803693629321468;6.8868923887152445
5.760596045030518;6.834876240873412
5.715820661874751;6.788586676527738
5.669102654613447;6.764473501350751
5.623504462812775;6.7228275647519435
5.579733112509818;6.67140367973438
5.536138888013771;6.617790208700759
5.4919224890778375;6.585550182463444
5.444913178032773;6.538402699589753
5.402250718849745;6.470286507328849
5.357875706307399;6.432186863876232
5.318097866051338;6.395951771761313
5.272209364139694;6.374403482206778
5.2238158009157285;6.306149756163137
5.175854538476096;6.237530711808701
5.1248692330476535;6.014858316499665
5.047014463746223;5.861450550194096
5.0890205049774195;6.063718197935716
5.142862248455001;6.168401653542613
5.202470945481355;6.265378284603699
5.261877562171603;6.341249948078705
5.316489802837126;6.39896430375398
5.370898562220428;6.446144442716346
5.425895974505525;6.51122120361474
5.479247395387816;6.572967035920077
5.533817391653879;6.607323784642281
5.590021966449775;6.649157850083381
5.643639916632885;6.724481284540682
5.699409240298431;6.781465907575095
5.751769687327269;6.832027666267348
5.80707365242974;6.900093691397929
5.857419836243353;6.946857113210205
5.910491150399111;6.989416439833617
5.963013312851498;7.037703550188551
6.0183001883399525;7.091103486622408
6.072660879011774;7.135194270617917
6.126023062703122;7.184710456222115
6.179389364879574;7.255769627273979
6.232852345737248;7.311895827072278
6.2861869455712185;7.358753997268694
6.339150106282264;7.408111300038637
6.392849312302833;7.4575469283184805
6.444017908537501;7.50651448705315
6.496195705711716;7.541251294931176
6.546017035582913;7.533178811031657
6.602348399592162;7.643185150307513
6.654416239710356;7.698668374784342
6.706212524993794;7.744479941411755
6.759968635129973;7.792401657685878
6.815018611011204;7.846217077692935
6.865659809412469;7.89573933135034
6.9208147126638355;7.950168292501149
6.980951130801128;8.010962923259328
6.982115477610251;7.977692207030181
6.979489063934869;7.932960482206757
6.978199533853041;7.9835025049866015
6.979061001132102;7.780186370314823
6.978422243444993;7.749825931646461
6.981069633333724;7.723439274343052
6.9838469284300535;7.654686103599586
6.9831895699108895;7.623894719077884
6.982072130125869;7.577223072359786
6.981722602521387;7.456833229772504
6.9816450056449995;7.439014592806453
6.980576698398578;7.43005901747513
6.977921733819918;7.414470626161994
6.975952879578283;7.376680179841424
6.980613543437107;7.342997514367411
6.978370887587006;7.312432055266601
6.976769051991834;7.298229293779272
6.975175032008662;7.2589663654056675
6.979951398103875;7.221472236933021
6.978751908315135;7.1829275948094855
6.979493239527702;7.14258068361447
6.975805878763493;7.114824166379677
6.9751941173782885;7.0718979089176575
6.980657824750304;7.112398349165537
6.980937578541818;7.047802179979947
6.979643212567451;7.003777914134267
6.976184351386113;6.977948235871419
6.973989877465278;6.919691893918007
6.9721115495468915;6.871748408387723
6.904434830235047;6.884335315932624
6.835734774589876;6.915883623119062
6.767345741727584;6.962328161105298
6.69909174004034;6.979745955398246
6.631010166535221;6.948272986024226
6.562861805959652;6.979425118976895
6.4943549596730605;6.98532195643726
6.426246118794896;7.004948669354534
6.358108793332061;7.0577777932685395
6.289969657961838;7.16020055529945
6.221249364091028;7.106407045984452
6.154383020833185;7.086552024880979
6.086611682784617;7.1232260779376615
6.0175452689977496;7.114055416296504
5.949787688003652;7.127181592382082
5.882112939094758;7.172501038978649
5.8126869925139975;7.195841701698778
5.746530109750247;7.266155163426691
5.676672033048626;7.2765689892363605
5.610828316001297;7.235748746341579
5.540440453354913;7.235189583413223
5.472641090271288;7.241570663275829
5.407256537269947;7.228107553604312
5.339933925036252;7.2108579017643555
5.267254507071549;7.237502458722524
5.198714144800864;7.257127275135122
5.214232645272198;7.236954287792211
5.231865969472043;7.330079469603088
5.247032993756359;7.230114695449398
5.268032024547934;7.1918502044916774
5.292919448954931;7.185876171366094
5.311114156824632;7.145416760044045
5.329817501826346;7.127138347452235
5.34800192802538;7.1195932259829755
5.36273107171683;7.090239194494435
5.3665516305719;7.020702665554724
5.386696116496228;6.775534021249371
5.4075064551690275;6.911602640213561
5.425184273285273;6.871000535149529
5.4424575912977575;6.65027311392579
5.448315630089637;6.868542637686117
5.4719066630539;6.895822134692201
5.492732823922184;6.898390673522676
5.51574935120638;6.885065639575196
5.539296561440301;6.8183611785949205
5.5485820482847785;6.775559163460349
5.561172134402904;6.815299037266731
5.581972177116372;6.808098279188815
5.588862556952952;6.772732449138691
5.613115355836837;6.7173463212791455
5.6333758793671915;6.732922350415334
5.65123355658677;6.739811172621138
5.663586889663447;6.693991650038428
5.675276121729681;6.680973217261097
5.703066654102816;6.678513423128671
5.724090171757712;6.636173120853929
5.742093901328597;6.640493873014825
5.7596480769242735;6.632056703802874
5.777294399382044;6.622618171140534
5.79562140826835;6.610063485431585
5.8079821479158875;6.588975649761418
5.83882341481915;6.62203881342496
5.877794445319838;6.649422966167691
5.910987587539994;6.459301980692174
5.941507963109078;6.5653789740703
5.978033295494713;6.6032439561334435
6.010769219063067;6.635988463426413
6.0445372140722355;6.66172771874831
6.073191967082628;6.699866552633071
6.1104470424543305;6.7665334282048715
6.144205817892884;6.7873197135248695
6.178008695630338;6.756644575477366
6.210725660775976;6.816163924109264
6.244313302232074;6.8376999428131
6.277912972531667;6.897900435161231
6.311252984078046;6.969446791203101
6.339678797314558;6.950234636212197
6.373815180570748;6.957183156439972
6.288803678199717;6.9672432991705975
6.441173044411131;6.992616229300732
6.479398465788887;7.054479411225763
6.5122874230335;7.091215267704845
6.5469207891722245;7.104353158697226
6.574235770492804;7.1347449613449045
6.619865676784992;7.185742822991357
6.649588384786865;7.212015356740481
6.6828557693901995;7.238949249033165
6.716184233922508;7.2638945757055655
6.751063327059816;7.273282264845662
6.736397295539675;7.3186533986841065
6.817438986660601;7.357737479668975
6.778375110532225;7.298809294082224
6.744325423373892;7.3327156631400285
6.711404194217751;7.385366874966637
6.676916231278508;7.333963633841948
6.643170161587827;7.300813634774705
6.609138419681189;7.313755209007711
6.575864332782939;7.299962835371411
6.5427399210897175;7.282844902480776
6.5095527262468496;7.267003539237469
6.476308584887337;7.242176092599044
6.436142610815115;7.232834507280581
6.400245739418444;7.201649643382149
6.364277751232475;7.1682137226534435
6.328428460693015;7.179571432283542
6.292591645685106;7.255799097641596
6.257543633706654;7.187687019525919
6.221506891064212;7.0859000142350475
6.185392535147998;7.016961388556467
6.143634153906566;6.841723258870124
5.952411343096027;6.895336666083
6.071453924198751;6.878097058852361
6.031320131183214;6.830579924223056
5.9352967202320785;6.751477886119845
5.962915356891878;6.747900816031299
5.930665606200106;6.727645716919433
5.886808334116899;6.6256008012331815
5.851414723880723;6.440520580605528
5.804331524702078;6.502846924191703
5.7739874514099;6.5453582072521135
5.747006976929051;6.550976239011118
5.715962574028236;6.544726007037608
5.686708660505547;6.520929049556743
5.705691016310938;6.5298252995471255
5.724773884315347;6.541114109401921
5.743776570749359;6.545230486565078
5.762142569491546;6.532405573881502
5.78139527519247;6.533209378249056
5.796833605507911;6.50389768138532
5.802297085159392;6.505858797454519
5.814932433830392;6.52045677490702
5.833268282107073;6.513882197896826
5.850167390810789;6.541137144694203
5.870116255214128;6.5745303227174645
5.89126183865954;6.598196767956722
5.908694605138415;6.605718494462254
5.930347662946317;6.619285213255449
5.9509970811834645;6.6176801856554714
5.974026310293933;6.615613179798798
5.992804056257279;6.620865453362108
6.01146015921113;6.621952349806728
6.031101728834178;6.628644016436456
6.048259119755981;6.633130473686744
6.066490698093915;6.655133659759021
6.084620603523929;6.673566949202525
6.105528161653531;6.663604522317916
6.125127087608112;6.578480753013321
6.121901606312704;6.547175502840429
6.130342096363559;6.5664729123491306
6.139670362129889;6.540697901428612
6.119776915439942;6.511077006448367
6.080801567380392;6.5769910915745164
6.165083831238053;6.650331846415363
6.202064516803773;6.632047495721058
6.199143907596725;6.575674244952762
6.174898231821044;6.472859281682297
6.173650054647924;6.555761449647956
6.166608723810988;6.6910658620075365
6.22101271178936;6.707469775765073
6.253525840037128;6.729799146858309
6.265559919418621;6.75179275033185
6.270269545014714;6.8148925065434645
6.275129824947527;6.820642890513436
6.278397448439241;6.805468360865137
6.283532251959768;6.8444410328755465
6.288079823426867;6.869229932244923
6.291577219802303;6.868865240152922
6.2941230128121735;6.865013058955274
6.290899441783301;6.798799637745642
6.263800232510183;6.707420404743101
6.265245643491483;6.81386648188079
6.274274002251491;6.914526838282435
6.282720629476084;6.961971974456243
6.290275633192156;7.013961561318079
6.295623087095634;7.0382836429679685
6.302738975040102;7.06831127968696
6.307512208098134;7.057251870963018
6.300992539245386;7.057000403953916
6.304634951157988;7.069999778028611
6.3067563292920665;7.146893163861087
6.25179909607708;7.178892604434641
6.328645334836611;7.195034091128666
6.332175251384856;7.192093619829932
6.336204786526906;7.217263901764889
6.342584748172622;7.250724009291637
6.344086459531878;7.24378252602925
6.306703438307595;7.125376102534622
6.198831888558931;7.5963698989511705
6.323211191941929;7.347183060569133
6.326936483968787;7.279856788680201
6.326342818788683;7.236944362776185
6.317552547581012;7.153052696527658
6.283922840292132;7.184549504542491
6.3126504253344455;7.549365476641333
6.297934362820129;7.764723253518205
6.271667206214542;7.606952560589596
6.277348813957857;7.5556091355148505
6.298282724952345;7.410283802870126
6.317093287732093;7.32262269971063
6.3127875344401145;7.245108894025017
6.301026070303438;7.215786209580152
6.312290739817095;7.200861741921177
6.334699206573377;7.190079491594855
6.352058526356817;7.194077141168377
6.360913401574674;7.156313206227619
6.340031555036927;7.007577912779599
6.3294341395531415;6.942987327848947
6.356030692953228;6.999661014800222
6.379540586196179;7.010101815526314
6.395507746130791;7.004898277337552
6.408136469933588;6.995633949557587
6.4189135966635265;6.993264037051946
6.4290920943265135;7.04229416482813
6.440264515384584;6.970198055629558
6.437563394833599;6.772111041246385
6.4462616473706005;6.799151860092218
6.413686208319342;6.762228102856587
6.375045574330502;6.761131442899076
6.33687137799916;6.617762195975418
6.298302881723314;6.697197475696911
6.260346753547531;6.809220898199318
6.227761171442306;6.865353717377075
6.197493851210628;6.873321673660236
6.168488181103266;6.889102505149353
6.141022865169393;6.892899567355905
6.114591299794855;6.902709262028208
6.093135351136708;6.901290702788836
6.068969975322508;6.90970842942927
6.044838288061661;6.869634876557044
6.019773193920491;6.832077526451714
5.961500626453555;6.752682132689106
5.930743160220698;6.754049952786404
5.919526386141275;6.7404098778956545
5.906138308859403;6.712746285828764
5.892309756836691;6.692873343485101
5.87551756386043;6.665708326038033
5.856206533811655;6.64001925783232
5.835581349555008;6.613753407339256
5.820298575543438;6.589698691840777
5.8041889895587735;6.564399054359926
5.770249395136752;6.51423089135876
5.71304618716715;6.418233278083559
5.717420568888448;6.4450680862810685
5.7564115141257615;6.442154048479965
5.716492126347859;6.347650880152423
5.737027395367674;6.4429935585421445
5.788090327654024;6.53430279312031
5.827310244736339;6.609812654705994
5.901922400429188;6.697598696262252
5.967802083128799;6.70913556371859
5.949328876905853;6.624297324161314
5.961380326723821;6.681081376002907
6.000960726221444;6.667164762448919
6.0567417157373;6.654245797772136
6.069691573543351;6.606212536763548
6.103274544126391;6.741790517515862
6.13434559200911;6.859464098201543
6.186898138805446;6.9175248401305405
6.231384236971542;6.973656055030625
6.2750359908516335;7.027466429247139
6.314752296032924;7.069137058145996
6.360585650004026;7.108860806902949
6.384270003844951;7.1141424911881455
6.424008726790744;7.163761047022707
6.4690106129109965;7.198680393501247
6.509988180136293;7.2349462205577195
6.547547643589782;7.2636069486421
6.585466808199327;7.294523350592892
6.628643510157536;7.343103606959796
6.670497944587901;7.405752132139252
6.653191253717285;7.396361136798464
6.640839898863905;7.372989116101353
6.634772912510046;7.348148586097879
6.628524468733593;7.352025150587674
6.613815796402667;7.354874023563392
6.603334209462476;7.334033954462503
6.59903146236763;7.3141689250680875
6.583897336922255;7.300731818365419
6.56764355123088;7.296772274672045
6.553472967159882;7.296761004679562
6.534703464086372;7.293100256788165
6.52115056507307;7.309281921845828
6.502935400414926;7.298704838744544
6.489887609870318;7.292204096615334
6.477080288569752;7.286447772372778
6.45987625554145;7.287871613668389
6.440877085649061;7.2816996765120034
6.422894382044795;7.273569408205018
6.410485999100476;7.268109035177154
6.392409873787071;7.243058815282904
6.374225532170305;7.2563990505653
6.363268338271873;7.259616438237852
6.351093306490928;7.249893843673081
6.3333102534395636;7.239526903127126
6.31682257098326;7.22412569292329
6.277619586498056;7.151707513673942
6.259255601666766;7.198209758628857
6.245910995743007;7.214983346391461
6.235105699001714;7.219598420276668
6.228991295565862;7.217575547093178
6.2096547597334055;7.2215943563297085
6.2042047241986955;7.215396870721907
6.186114927886219;7.216814880334993
6.174144928063399;7.227118850719369
6.152185358533815;7.19175423371496
6.1384414947538;7.213825615169723
6.125653471494958;7.219676073104722
6.100834028395023;7.157178253043247
6.079209689629657;7.171473160931379
