Dato;Inorganisk_N[mg/l];Organisk_N[mg/l]
17-04-2018;0.0076703703699999995;0.22492222223
18-04-2018;0.0045000000000000005;0.23216666670000002
19-04-2018;0.0046;0.2284555556
20-04-2018;0.004699999999999999;0.22474444450000003
21-04-2018;0.0048;0.22103333339999998
22-04-2018;0.004900000000000001;0.2173222222
23-04-2018;0.005;0.2136111111
24-04-2018;0.0050999999999999995;0.2099
25-04-2018;0.005200000000000001;0.20618888890000003
26-04-2018;0.0053;0.20247777779999998
27-04-2018;0.0054;0.1987666667
28-04-2018;0.0055;0.1950555555
29-04-2018;0.0056;0.1913444444
30-04-2018;0.005699999999999999;0.1876333333
01-05-2018;0.005633333333;0.187461904767
02-05-2018;0.005566666667;0.187290476133
03-05-2018;0.0055;0.1871190476
04-05-2018;0.005433333334000001;0.18694761906600002
05-05-2018;0.005366666667;0.18677619043299998
06-05-2018;0.005300000001;0.18660476189900002
07-05-2018;0.005233333334;0.18643333336600001
08-05-2018;0.005166666665999999;0.186261904734
09-05-2018;0.0050999999999999995;0.18609047620000002
10-05-2018;0.005033333333;0.185919047567
11-05-2018;0.004966666667;0.18574761903300002
12-05-2018;0.004900000000000001;0.1855761905
13-05-2018;0.004833333334;0.185404761866
14-05-2018;0.004766666667;0.185233333333
15-05-2018;0.004776190476;0.185223809524
16-05-2018;0.0047857142860000005;0.185214285714
17-05-2018;0.004795238095;0.18520476190500001
18-05-2018;0.004804761906;0.185195238094
19-05-2018;0.004814285715;0.185185714285
20-05-2018;0.004823809524;0.18517619047599998
21-05-2018;0.004833333334;0.185166666666
22-05-2018;0.004842857143;0.185157142857
23-05-2018;0.004852380953;0.185147619047
24-05-2018;0.004861904762;0.185138095238
25-05-2018;0.004871428572;0.185128571428
26-05-2018;0.004880952382;0.185119047618
27-05-2018;0.004890476191;0.185109523809
28-05-2018;0.004900000001;0.185099999999
29-05-2018;0.00490952381;0.18509047619000002
30-05-2018;0.004919047619;0.185080952381
31-05-2018;0.004928571429;0.185071428571
01-06-2018;0.004938095239;0.18506190476099998
02-06-2018;0.004947619048;0.185052380952
03-06-2018;0.004957142858;0.185042857142
04-06-2018;0.004966666667;0.185033333333
05-06-2018;0.004976190477;0.18502380952300002
06-06-2018;0.004985714286;0.18501428571400003
07-06-2018;0.004995238095000001;0.185004761905
08-06-2018;0.005004761906;0.184995238094
09-06-2018;0.005014285715;0.184985714285
10-06-2018;0.005023809525;0.18497619047500002
11-06-2018;0.005033333334;0.184966666666
12-06-2018;0.005271428571999999;0.182347619028
13-06-2018;0.00550952381;0.17972857139
14-06-2018;0.005747619048;0.177109523752
15-06-2018;0.005985714286;0.17449047621400002
16-06-2018;0.006223809524;0.171871428576
17-06-2018;0.006461904762;0.16925238093800002
18-06-2018;0.0067;0.16663333330000002
19-06-2018;0.006942857143;0.161628571357
20-06-2018;0.007185714286;0.15662380951399998
21-06-2018;0.007428571428;0.151619047572
22-06-2018;0.007671428571;0.14661428572899998
23-06-2018;0.007914285714;0.141609523786
24-06-2018;0.008157142857;0.136604761943
25-06-2018;0.008400000001;0.13159999999900002
26-06-2018;0.008642857143000001;0.12659523805700001
27-06-2018;0.008885714286;0.12159047621400002
28-06-2018;0.009128571428999999;0.11658571427100001
29-06-2018;0.009371428571999999;0.11158095242800001
30-06-2018;0.009614285714;0.106576190486
01-07-2018;0.009857142857000002;0.101571428643
02-07-2018;0.010100000000000001;0.09656666669999998
03-07-2018;0.009730952381;0.09877244901900001
04-07-2018;0.009361904762;0.100978231338
05-07-2018;0.008992857143;0.10318401365700001
06-07-2018;0.008623809524000001;0.105389795976
07-07-2018;0.008254761905;0.10759557829500001
08-07-2018;0.007885714286;0.109801360614
09-07-2018;0.007516666667;0.11200714293300001
10-07-2018;0.007147619048000001;0.11421292525200001
11-07-2018;0.006778571429;0.11641870747100001
12-07-2018;0.00640952381;0.11862448979
13-07-2018;0.006040476191;0.120830272109
14-07-2018;0.005671428572;0.123036054428
15-07-2018;0.005302380953;0.12524183674699998
16-07-2018;0.004933333334;0.12744761906600002
17-07-2018;0.005437777779;0.12877990932100003
18-07-2018;0.005942222223;0.13011219957700002
19-07-2018;0.006446666668000001;0.131444489832
20-07-2018;0.006951111112;0.13277678008799998
21-07-2018;0.007455555557000001;0.13410907034300001
22-07-2018;0.007960000001;0.135441360599
23-07-2018;0.008464444446;0.136773650854
24-07-2018;0.008968888890999999;0.13810594110899999
25-07-2018;0.009473333335999999;0.13943823136400002
26-07-2018;0.00997777778;0.14077052162
27-07-2018;0.010482222224999999;0.14210281177500003
28-07-2018;0.010986666669;0.14343510203100002
29-07-2018;0.011491111113999999;0.144767392286
30-07-2018;0.011995555558000002;0.14609968254199998
31-07-2018;0.012500000003;0.14743197279700002
01-08-2018;0.012521666666000002;0.14924704083400003
02-08-2018;0.01254333334;0.15106210886
03-08-2018;0.012565000003;0.152877176897
04-08-2018;0.012586666666;0.15469224493399997
05-08-2018;0.01260833334;0.15650731296
06-08-2018;0.012630000003;0.15832238099700002
07-08-2018;0.012651666666;0.16013744903399998
08-08-2018;0.01267333333;0.16195251707
09-08-2018;0.012695000003;0.163767585097
10-08-2018;0.012716666666999998;0.16558265313300002
11-08-2018;0.01273833333;0.16739772117
12-08-2018;0.012760000003;0.16921278909700002
13-08-2018;0.012781666667;0.171027857133
14-08-2018;0.012803333330000001;0.17284292517
15-08-2018;0.012825000003;0.174657993197
